ID_MOEDA;DATA_REF;VL_COTACAO
CUP;11/05/2009;6,889360011
CUP;11/05/2007;4,566331625
CUP;10/07/2006;3,405106366
CUP;02/07/2009;7,263750255
CUP;21/12/2006;7,808233678
CUP;28/04/2009;5,624406576
CUP;09/07/2008;5,450838268
CUP;04/07/2005;5,904718399
CUP;05/10/2005;3,773623645
CUP;12/10/2010;3,900974274
CUP;01/11/2006;2,57292527
CUP;20/10/2006;1,201582134
CUP;12/04/2007;7,584470212
CUP;31/05/2010;7,796243668
CUP;05/03/2010;6,186122119
CUP;19/06/2009;7,384539485
CUP;31/10/2005;2,756291449
CUP;19/10/2007;5,325716913
CUP;16/01/2006;6,103446245
CUP;28/03/2005;4,721374393
CUP;06/08/2007;7,048016846
CUP;22/01/2007;5,894227087
CUP;06/10/2009;3,650271356
CUP;10/02/2006;2,460247457
CUP;24/02/2009;3,66884321
CUP;17/08/2010;2,902189732
CUP;04/03/2009;7,64965111
CUP;27/04/2005;3,697598457
CUP;17/05/2007;2,062884808
CUP;19/12/2005;1,040812016
CUP;30/07/2008;5,612332702
CUP;05/05/2005;3,607221723
CUP;18/11/2010;3,510476768
CUP;20/03/2008;7,754215002
CUP;29/05/2009;3,404145896
CUP;10/03/2006;3,080597103
CUP;13/08/2009;3,367111504
CUP;21/10/2009;3,175881743
CUP;13/03/2007;2,520433247
CUP;11/09/2006;1,108406186
CUP;14/09/2005;5,672451735
CUP;01/04/2008;4,864459276
CUP;05/06/2007;3,407214224
CUP;02/04/2007;1,276885927
CUP;19/03/2008;3,72240752
CUP;24/03/2008;6,011649251
CUP;19/04/2006;6,75764221
CUP;27/06/2005;6,365388572
CUP;28/09/2009;3,858938515
CUP;07/08/2008;7,137206554
CUP;13/10/2008;5,745806634
CUP;08/06/2010;7,728564382
CUP;14/04/2006;3,252673388
CUP;06/05/2008;6,615371764
CUP;10/10/2006;5,445213974
CUP;01/09/2006;5,541205406
CUP;23/09/2008;6,027890027
CUP;15/10/2008;7,446594059
CUP;28/04/2008;3,375542104
CUP;23/07/2009;5,06043756
CUP;17/11/2009;5,923319876
CUP;04/02/2009;1,920546353
CUP;05/03/2007;3,649368465
CUP;11/09/2009;2,017912984
CUP;11/10/2007;5,601034462
CUP;23/05/2008;6,503013968
CUP;07/01/2010;2,397889972
CUP;17/05/2005;1,346826196
CUP;07/05/2008;6,882817388
CUP;26/03/2008;1,008000851
CUP;28/05/2008;1,006625235
CUP;12/02/2010;3,749897718
CUP;01/08/2008;2,510343313
CUP;23/06/2010;3,154383004
CUP;29/05/2006;1,288016021
CUP;22/12/2006;1,449129105
CUP;23/11/2010;4,983291268
CUP;11/01/2010;2,257116556
CUP;10/11/2009;1,485491753
CUP;10/08/2005;4,708274543
CUP;23/02/2010;4,985143363
CUP;11/12/2007;7,671058893
CUP;22/12/2005;2,290155113
CUP;07/11/2008;4,768231273
CUP;28/10/2010;5,227364779
CUP;10/04/2009;5,34856081
CUP;09/06/2006;6,898087263
CUP;09/06/2009;6,418853164
CUP;26/08/2009;5,120902896
CUP;04/01/2007;2,420998394
CUP;16/06/2009;5,094890535
CUP;23/02/2005;6,347340763
CUP;05/11/2007;1,490609527
CUP;15/06/2007;7,165501177
CUP;02/07/2008;4,454313874
CUP;31/03/2005;5,535210192
CUP;23/05/2006;7,205205858
CUP;25/09/2009;4,717061043
CUP;25/04/2007;5,02534914
CUP;03/09/2007;1,156188071
CUP;13/08/2007;6,664841771
CUP;14/06/2006;2,3358621
CUP;05/05/2008;2,196931601
CUP;20/04/2009;4,026940942
CUP;18/09/2007;5,260885239
CUP;17/06/2008;6,057227314
CUP;14/01/2008;7,961142302
CUP;11/01/2008;4,694772899
CUP;20/07/2005;2,173156023
CUP;01/02/2010;5,093149841
CUP;22/08/2005;2,10291785
CUP;29/05/2007;2,662287712
CUP;21/10/2010;3,698636949
CUP;27/06/2006;6,589273453
CUP;12/05/2010;1,413402736
CUP;28/05/2009;7,53951633
CUP;10/11/2006;2,780785918
CUP;14/11/2007;4,250933468
CUP;19/12/2006;2,526196063
CUP;05/10/2010;5,900745094
CUP;04/08/2010;3,642470777
CUP;10/08/2007;6,551311553
CUP;01/08/2006;7,515460789
CUP;30/11/2007;3,505747855
CUP;02/03/2007;7,611584067
CUP;13/06/2008;7,717978776
CUP;09/04/2007;2,910128832
CUP;13/07/2010;7,086735189
CUP;26/01/2010;6,799829423
CUP;30/08/2005;2,773169339
CUP;14/10/2010;6,151330352
CUP;03/05/2006;3,996528447
CUP;19/09/2006;2,163936853
CUP;09/05/2007;2,832963347
CUP;10/06/2010;3,608674526
CUP;25/10/2010;1,176363766
CUP;03/11/2005;6,218487263
CUP;09/08/2006;2,767704427
CUP;29/06/2010;7,233376563
CUP;24/07/2008;7,643071771
CUP;26/07/2006;4,31229502
CUP;10/03/2005;5,11191237
CUP;18/08/2008;5,078658521
CUP;20/07/2006;1,497949898
CUP;08/08/2006;6,467076898
CUP;06/11/2007;7,6499874
CUP;15/03/2007;4,82716912
CUP;25/06/2010;4,811037242
CUP;26/11/2010;4,101393998
CUP;06/05/2010;4,481662214
CUP;04/10/2006;2,58783716
CUP;13/08/2008;3,837933779
CUP;14/09/2010;6,674113512
CUP;18/12/2007;3,535826981
CUP;25/08/2010;4,009143472
CUP;27/06/2007;6,719793379
CUP;21/11/2007;3,586083055
CUP;14/07/2008;6,012964368
CUP;11/09/2008;7,795871079
CUP;01/08/2007;3,719136834
CUP;20/10/2009;4,115746796
CUP;18/07/2006;3,809564054
CUP;19/08/2009;1,769072592
CUP;13/12/2007;3,315002084
CUP;18/04/2005;2,9771927
CUP;26/12/2008;2,753631175
CUP;31/10/2007;3,081757009
CUP;30/06/2006;6,163825214
CUP;18/12/2008;7,485919893
CUP;25/05/2009;4,67620939
CUP;07/11/2007;2,657022238
CUP;22/04/2009;6,271602631
CUP;16/10/2009;2,23345989
CUP;26/05/2009;2,597643375
CUP;13/11/2008;7,188728929
CUP;28/07/2009;3,650524199
CUP;22/01/2010;7,806186736
CUP;04/04/2007;7,681385815
CUP;18/02/2005;6,581970215
CUP;17/10/2008;2,268085182
CUP;02/11/2006;2,421900034
CUP;21/05/2008;4,406413078
CUP;28/01/2008;6,597119927
CUP;11/09/2007;7,082013786
CUP;20/02/2008;7,802939832
CUP;28/11/2006;6,655312181
CUP;01/09/2005;1,94749707
CUP;24/04/2006;1,287607551
CUP;09/03/2010;5,868906081
CUP;10/08/2009;3,550381303
CUP;16/07/2007;3,65511167
CUP;19/02/2008;7,142506242
CUP;11/05/2005;6,218244433
CUP;05/01/2009;1,640497386
CUP;23/08/2010;7,219539881
CUP;23/03/2005;4,668171823
CUP;22/06/2006;6,664234698
CUP;26/02/2010;3,311824441
CUP;03/08/2007;5,524803162
CUP;25/08/2005;2,556229711
CUP;17/04/2009;5,282988131
CUP;14/12/2005;1,525675833
CUP;13/10/2006;6,250269532
CUP;15/02/2007;3,304208696
CUP;06/02/2006;3,647689521
CUP;02/03/2010;7,573835373
CUP;20/02/2009;5,512335837
CUP;18/04/2008;4,776893437
CUP;26/03/2010;4,083933234
CUP;18/07/2008;6,9427737
CUP;14/12/2009;4,201211452
CUP;23/02/2006;7,905555248
CUP;26/08/2008;6,657942832
CUP;06/08/2008;6,132097185
CUP;12/12/2008;5,989562213
CUP;20/01/2006;4,082840919
CUP;24/08/2005;2,889598906
CUP;03/10/2006;4,892104268
CUP;09/07/2007;1,239524424
CUP;19/01/2010;6,192693114
CUP;01/07/2009;5,764212012
CUP;28/02/2005;6,13649857
CUP;13/05/2008;4,803212047
CUP;07/07/2010;6,489143074
CUP;28/11/2007;7,40163058
CUP;05/09/2007;4,385388315
CUP;16/02/2010;4,029434323
CUP;23/07/2008;7,149225771
CUP;17/08/2009;7,409187496
CUP;17/11/2006;1,553434312
CUP;10/03/2009;5,675288498
CUP;01/10/2007;3,457043469
CUP;09/06/2005;2,685412824
CUP;18/08/2009;6,722195387
CUP;12/11/2008;7,940972865
CUP;23/11/2007;3,90349102
CUP;31/07/2009;5,336898327
CUP;23/07/2010;3,431261003
CUP;25/03/2009;2,115664721
CUP;04/01/2010;4,70207113
CUP;03/08/2010;3,078808427
CUP;29/12/2009;1,320596874
CUP;25/04/2006;7,21309489
CUP;29/11/2006;3,440303266
CUP;11/11/2008;5,55698514
CUP;27/07/2010;6,152792752
CUP;09/02/2005;3,238780797
CUP;21/03/2005;4,942816794
CUP;03/07/2009;1,512022734
CUP;10/11/2005;7,66429764
CUP;03/06/2009;7,143287301
CUP;05/12/2006;6,532077968
CUP;13/11/2009;3,343860805
CUP;22/06/2005;7,365282536
CUP;11/05/2010;2,35039556
CUP;12/08/2009;5,058737755
CUP;01/02/2008;7,296483397
CUP;01/05/2007;5,125139475
CUP;28/10/2008;1,622308135
CUP;15/02/2010;2,428153098
CUP;23/08/2007;3,509152055
CUP;19/08/2005;1,799268126
CUP;09/09/2008;6,437067449
CUP;19/03/2010;5,224208415
CUP;13/04/2007;4,53350544
CUP;28/03/2008;6,590155482
CUP;08/10/2009;1,055526555
CUP;29/09/2009;5,990251899
CUP;15/09/2009;7,829999447
CUP;27/09/2006;2,877971053
CUP;21/07/2009;1,890007019
CUP;10/07/2008;3,778883696
CUP;23/06/2008;2,248043001
CUP;20/08/2007;5,648516357
CUP;16/01/2009;1,608450174
CUP;12/03/2009;7,08707732
CUP;02/11/2007;7,812920868
CUP;20/07/2007;7,492838025
CUP;28/09/2010;4,217916608
CUP;27/02/2009;3,265746951
CUP;29/09/2010;6,039111078
CUP;11/11/2005;7,218949914
CUP;04/07/2008;6,494912148
CUP;11/01/2007;6,180227876
CUP;23/07/2007;3,296378076
CUP;15/04/2008;1,273069501
CUP;05/07/2006;3,722277761
CUP;17/11/2008;4,171053886
CUP;08/09/2010;3,144925594
CUP;18/01/2010;4,176549256
CUP;31/01/2006;7,506087244
CUP;17/03/2005;5,24620074
CUP;07/04/2010;6,654569507
CUP;16/05/2006;1,334077239
CUP;20/01/2009;6,856992364
CUP;30/05/2006;4,013932467
CUP;30/07/2010;5,859875917
CUP;21/04/2009;6,451393545
CUP;18/08/2006;6,524598241
CUP;10/06/2008;5,25646174
CUP;04/03/2005;5,492012858
CUP;07/05/2010;6,035288811
CUP;20/11/2009;4,366922855
CUP;14/12/2006;4,894595981
CUP;19/11/2008;3,181656241
CUP;13/04/2005;5,659278035
CUP;06/10/2008;7,369295478
CUP;19/11/2009;1,406762064
CUP;15/09/2006;5,446998477
CUP;20/04/2005;3,701676071
CUP;15/11/2006;3,705024779
CUP;07/04/2005;2,495852828
CUP;10/03/2010;5,772605062
CUP;11/02/2010;7,761932552
CUP;04/01/2008;3,944983125
CUP;24/11/2006;1,074105501
CUP;05/04/2005;7,240903854
CUP;13/04/2010;5,626657128
CUP;20/08/2010;6,091550529
CUP;24/09/2009;5,208180845
CUP;29/03/2010;6,261617839
CUP;30/08/2006;2,996349931
CUP;04/06/2009;7,834776342
CUP;30/03/2005;3,617695093
CUP;29/08/2006;1,636609614
CUP;24/03/2009;2,189652145
CUP;03/07/2007;2,776734173
CUP;22/09/2010;6,03308332
CUP;03/05/2007;6,843133569
CUP;19/08/2010;5,522621036
CUP;24/12/2008;4,174290359
CUP;27/06/2008;6,6875121
CUP;06/11/2008;4,866701901
CUP;08/01/2009;1,212480664
CUP;20/10/2010;2,557644963
CUP;15/09/2008;1,562945545
CUP;04/11/2010;6,420879662
CUP;12/11/2007;5,863172472
CUP;09/02/2007;7,471211612
CUP;31/03/2010;7,546414435
CUP;28/07/2008;1,68396759
CUP;03/01/2007;5,37752676
CUP;27/02/2007;6,989783704
CUP;06/12/2007;7,974202931
CUP;26/05/2008;2,736797512
CUP;07/06/2005;2,067887843
CUP;08/07/2008;7,498724341
CUP;24/03/2006;7,649757922
CUP;11/12/2009;2,074954927
CUP;05/06/2009;4,924188614
CUP;14/01/2009;7,697343707
CUP;04/06/2008;2,79014194
CUP;26/02/2007;6,793766618
CUP;10/11/2008;4,00022763
CUP;07/12/2009;7,905013263
CUP;10/12/2009;4,452387929
CUP;03/06/2005;4,113287628
CUP;22/09/2008;6,061948299
CUP;22/10/2007;4,901073933
CUP;02/10/2009;1,849247992
CUP;06/11/2006;6,467103601
CUP;01/05/2008;5,753724456
CUP;29/04/2005;7,64321363
CUP;04/06/2010;6,893768072
CUP;10/07/2009;1,494602025
CUP;23/01/2007;4,172227979
CUP;19/01/2007;1,423315763
CUP;23/11/2009;1,672536671
CUP;25/03/2005;6,798662007
CUP;21/09/2007;6,565463245
CUP;21/04/2008;5,714414477
CUP;27/01/2009;5,532582462
CUP;12/09/2007;5,23252511
CUP;26/02/2008;6,952514827
CUP;26/10/2005;6,037676215
CUP;06/04/2005;7,655574143
CUP;30/04/2007;6,283824623
CUP;09/05/2005;6,88963747
CUP;11/10/2005;3,323020875
CUP;05/12/2005;2,396416306
CUP;03/01/2008;7,550216258
CUP;22/12/2008;4,88300401
CUP;19/03/2007;2,873680651
CUP;22/03/2007;3,633451462
CUP;10/09/2008;4,550909042
CUP;16/01/2007;2,703050911
CUP;19/06/2007;2,421354711
CUP;24/10/2006;7,615468085
CUP;04/11/2009;4,243737459
CUP;19/10/2009;5,636341095
CUP;28/08/2009;4,260326624
CUP;23/06/2005;6,622770131
CUP;09/11/2007;3,476758122
CUP;06/06/2008;5,103790522
CUP;02/10/2007;3,788222194
CUP;13/09/2007;3,151657641
CUP;12/06/2006;2,417178214
CUP;16/09/2009;6,958111584
CUP;10/05/2005;4,645408452
CUP;18/12/2009;2,217643023
CUP;06/08/2010;3,302704155
CUP;18/01/2008;7,95270586
CUP;19/10/2006;7,393007636
CUP;23/09/2009;5,806254029
CUP;30/01/2007;7,952300727
CUP;24/05/2006;6,843661785
CUP;28/01/2009;5,974080801
CUP;26/09/2007;5,428832173
CUP;07/04/2008;7,521771431
CUP;24/04/2008;4,576643527
CUP;03/02/2009;3,543693066
CUP;02/04/2010;4,284144342
CUP;28/11/2005;5,097521603
CUP;15/11/2010;1,315638065
CUP;07/05/2007;4,929836273
CUP;16/07/2008;1,033508778
CUP;16/05/2005;3,113859713
CUP;25/11/2010;3,749849319
CUP;15/03/2010;2,432987988
CUP;26/04/2005;6,915189207
CUP;02/08/2005;3,855462134
CUP;30/11/2005;5,421354949
CUP;02/12/2008;5,319223106
CUP;08/05/2009;7,238251925
CUP;24/08/2006;1,709336162
CUP;23/02/2009;1,230011106
CUP;19/12/2008;4,046441555
CUP;04/05/2010;4,868165553
CUP;06/02/2008;7,097599089
CUP;20/02/2006;6,826511443
CUP;16/09/2010;2,668665528
CUP;27/04/2006;1,234707892
CUP;04/10/2005;7,51775682
CUP;20/08/2008;5,290893853
CUP;17/02/2010;7,629948556
CUP;08/03/2006;3,360115349
CUP;21/04/2006;5,663465798
CUP;01/01/2010;4,490419507
CUP;07/08/2009;5,49880749
CUP;19/10/2010;1,512825072
CUP;08/09/2009;6,294802845
CUP;08/03/2005;4,031956911
CUP;11/06/2009;6,569808722
CUP;07/11/2005;2,474767566
CUP;22/10/2009;2,812920749
CUP;05/02/2010;5,382377088
CUP;20/09/2007;6,660060287
CUP;10/10/2007;4,64677906
CUP;26/04/2010;7,381658494
CUP;24/07/2007;4,508621693
CUP;17/01/2007;7,51650846
CUP;14/11/2008;5,558803022
CUP;13/11/2007;4,252574444
CUP;17/03/2009;7,806189656
CUP;01/04/2010;6,243009686
CUP;09/09/2010;6,247708142
CUP;05/07/2005;7,097724259
CUP;18/03/2010;1,663745165
CUP;18/02/2009;5,99003619
CUP;08/05/2006;7,292879343
CUP;09/01/2007;3,43668294
CUP;12/06/2007;2,96264255
CUP;21/04/2005;5,892092943
CUP;05/01/2007;5,173701167
CUP;16/04/2007;4,573667824
CUP;18/09/2009;5,514321029
CUP;25/09/2008;3,923577011
CUP;11/06/2007;1,524228871
CUP;11/03/2009;3,624209762
CUP;07/09/2009;4,489863753
CUP;06/01/2009;6,29584384
CUP;25/01/2008;3,323397219
CUP;01/03/2005;2,395669878
CUP;21/02/2006;5,018929601
CUP;06/07/2007;3,839629412
CUP;06/04/2007;4,476914108
CUP;05/12/2008;1,865890145
CUP;18/11/2009;5,657215238
CUP;08/05/2007;2,899323761
CUP;26/02/2009;5,679704487
CUP;18/02/2010;2,677832127
CUP;12/12/2005;1,396900356
CUP;17/07/2006;1,924803376
CUP;25/11/2009;4,797662437
CUP;01/01/2009;1,671892464
CUP;21/05/2007;3,314579844
CUP;31/01/2008;6,944035828
CUP;07/05/2009;2,218451202
CUP;26/08/2010;3,81142658
CUP;10/01/2008;3,649183631
CUP;25/08/2008;1,264446974
CUP;20/05/2008;6,410037458
CUP;14/02/2005;7,982534647
CUP;13/04/2006;4,472107589
CUP;12/02/2007;7,81444335
CUP;07/10/2005;6,797044814
CUP;17/11/2005;5,49283731
CUP;27/02/2008;6,834400892
CUP;07/07/2006;5,177094936
CUP;08/01/2008;7,489060402
CUP;19/08/2008;3,506018639
CUP;31/12/2009;6,335038245
CUP;06/10/2006;6,245571911
CUP;09/08/2007;6,930524588
CUP;04/03/2008;3,147589207
CUP;22/08/2008;3,504478633
CUP;06/12/2005;7,357615888
CUP;14/08/2008;4,102033198
CUP;09/11/2006;5,450570405
CUP;17/10/2005;1,557594955
CUP;02/06/2010;1,861098647
CUP;07/09/2006;7,739575148
CUP;16/04/2010;4,353562653
CUP;30/10/2008;3,186059713
CUP;22/10/2008;3,979035974
CUP;01/01/2008;7,25932759
CUP;18/12/2006;4,028251886
CUP;22/03/2006;3,243261039
CUP;11/04/2005;7,3018682
CUP;14/06/2007;7,312546015
CUP;20/03/2009;5,82307893
CUP;17/02/2009;6,904278159
CUP;29/11/2007;2,944084883
CUP;29/09/2005;7,258341253
CUP;06/08/2009;3,700467348
CUP;18/01/2006;1,087347627
CUP;05/02/2008;7,495824575
CUP;10/04/2008;4,768606365
CUP;02/06/2009;1,496159136
CUP;19/09/2008;7,570594728
CUP;24/02/2006;5,131834805
CUP;12/05/2005;4,291789711
CUP;03/08/2006;2,395698249
CUP;18/05/2005;7,054237783
CUP;19/10/2005;4,304935038
CUP;25/05/2005;5,695756674
CUP;30/03/2007;7,388983846
CUP;13/05/2010;4,338455915
CUP;19/01/2009;2,252398074
CUP;26/05/2005;3,665771544
CUP;29/06/2007;3,885570467
CUP;20/12/2005;7,713369191
CUP;13/02/2008;7,250878215
CUP;28/08/2006;4,00349164
CUP;07/03/2008;5,645452201
CUP;25/08/2009;1,944131672
CUP;06/07/2009;6,339043677
CUP;04/05/2009;1,141955853
CUP;09/02/2006;5,093000054
CUP;19/12/2007;4,546500564
CUP;25/06/2009;1,726881623
CUP;01/12/2008;4,54959476
CUP;08/09/2008;4,227679849
CUP;26/12/2007;3,381259859
CUP;12/07/2010;7,506566644
CUP;16/09/2008;1,818538427
CUP;21/08/2006;5,770433366
CUP;02/05/2005;5,536901653
CUP;18/09/2006;5,880918205
CUP;10/02/2009;1,286748469
CUP;17/08/2006;6,415767729
CUP;07/09/2005;4,115752637
CUP;14/02/2006;3,1490224
CUP;29/07/2008;7,30489856
CUP;24/06/2008;3,299134731
CUP;07/06/2006;2,343132377
CUP;12/02/2008;6,96493417
CUP;18/03/2008;1,209308028
CUP;25/10/2005;7,78063041
CUP;15/11/2005;4,04655838
CUP;15/12/2008;6,831657171
CUP;24/05/2007;4,259873927
CUP;07/03/2007;1,508826315
CUP;17/09/2008;6,807191908
CUP;03/03/2009;1,89204812
CUP;24/10/2007;6,805547595
CUP;30/11/2009;7,088653207
CUP;23/01/2009;1,130605042
CUP;21/02/2007;7,63537091
CUP;09/09/2005;1,218490899
CUP;17/09/2007;5,726450384
CUP;05/02/2009;3,680916667
CUP;10/09/2007;5,083091617
CUP;21/09/2009;2,477595568
CUP;02/05/2007;3,979673922
CUP;25/06/2008;7,507736981
CUP;24/04/2007;3,297312677
CUP;27/08/2010;1,27158165
CUP;27/12/2006;3,361785114
CUP;10/10/2008;3,076101422
CUP;07/08/2006;2,509974062
CUP;18/03/2005;2,437718153
CUP;08/05/2008;1,824682176
CUP;05/05/2009;5,434351742
CUP;01/07/2005;7,94543308
CUP;14/08/2009;5,866123557
CUP;14/07/2009;4,864219368
CUP;13/03/2008;5,083712041
CUP;01/05/2009;2,360982835
CUP;08/11/2010;5,416538417
CUP;19/03/2009;6,002614498
CUP;15/05/2007;6,113667607
CUP;05/11/2010;7,450912833
CUP;24/11/2005;1,728071153
CUP;24/04/2009;3,096360564
CUP;22/04/2008;6,131404579
CUP;06/11/2009;3,463249803
CUP;14/01/2010;4,810528219
CUP;24/06/2005;4,073268771
CUP;29/03/2006;3,413740158
CUP;30/06/2005;4,627235055
CUP;09/05/2008;4,82898283
CUP;09/12/2005;7,441833854
CUP;26/07/2010;4,083465099
CUP;31/05/2006;6,609193385
CUP;18/10/2005;1,66027379
CUP;02/04/2009;4,752039313
CUP;28/12/2009;7,180158973
CUP;02/01/2008;3,066794634
CUP;16/06/2006;1,393812001
CUP;17/01/2006;3,471511424
CUP;17/01/2008;4,135329187
CUP;04/07/2007;5,254931331
CUP;26/05/2010;2,325550616
CUP;15/08/2007;2,484389782
CUP;06/01/2006;6,789851308
CUP;24/07/2006;3,028139293
CUP;21/05/2009;2,215411246
CUP;29/11/2010;6,240424514
CUP;24/10/2008;4,418582916
CUP;30/05/2007;4,404117882
CUP;23/08/2006;5,330344021
CUP;27/03/2007;3,09211272
CUP;05/12/2007;5,110117435
CUP;23/10/2006;2,225870848
CUP;24/12/2007;5,290494978
CUP;31/12/2007;1,316630244
CUP;06/06/2005;2,866242647
CUP;30/07/2007;4,942091227
CUP;24/09/2007;4,639110327
CUP;30/01/2006;3,409914136
CUP;08/11/2006;7,123691559
CUP;01/10/2009;1,632319212
CUP;14/03/2008;7,900037766
CUP;30/09/2009;2,237974346
CUP;15/08/2006;6,164853275
CUP;10/02/2005;1,113908648
CUP;22/11/2005;1,026512206
CUP;03/04/2009;7,647924602
CUP;01/03/2007;7,287895501
CUP;26/05/2006;6,747822642
CUP;08/12/2006;5,653476834
CUP;26/07/2005;4,885582924
CUP;04/11/2005;2,776046574
CUP;15/01/2009;7,264648139
CUP;07/01/2008;7,538087308
CUP;14/09/2009;6,288536012
CUP;17/07/2009;4,238881707
CUP;22/02/2005;2,116231322
CUP;07/10/2008;1,491468608
CUP;16/11/2005;4,947594941
CUP;15/06/2009;3,719180226
CUP;05/11/2008;3,792109966
CUP;14/10/2009;3,052176058
CUP;29/10/2010;3,898583949
CUP;31/07/2007;4,774912417
CUP;29/06/2006;7,623366714
CUP;16/12/2009;1,368113399
CUP;22/02/2010;1,206527591
CUP;11/08/2009;7,368377149
CUP;21/01/2008;4,600734532
CUP;03/11/2010;2,846804619
CUP;15/01/2008;4,765122473
CUP;26/10/2006;2,390002191
CUP;12/03/2008;3,202235818
CUP;02/06/2005;1,10294044
CUP;19/05/2005;5,775569916
CUP;03/06/2008;7,014020741
CUP;01/07/2008;3,388251841
CUP;22/07/2005;3,667860627
CUP;04/06/2007;1,062866926
CUP;19/09/2007;2,93156749
CUP;15/04/2010;2,512798309
CUP;03/03/2005;5,254347622
CUP;28/04/2005;1,612638772
CUP;06/02/2009;2,039515197
CUP;17/10/2007;2,084019721
CUP;15/12/2005;2,662647367
CUP;16/02/2006;2,042088687
CUP;26/01/2007;1,120708287
CUP;22/08/2007;2,814633906
CUP;28/02/2007;6,139830589
CUP;10/10/2005;7,527251363
CUP;31/10/2006;2,17922008
CUP;13/04/2009;6,206138432
CUP;17/08/2005;4,347099304
CUP;09/11/2005;5,738077402
CUP;23/04/2009;4,342774689
CUP;18/07/2007;4,842619658
CUP;12/08/2005;7,354410708
CUP;02/03/2005;1,119925976
CUP;16/10/2007;5,564478636
CUP;27/03/2006;1,780147195
CUP;17/02/2005;4,333614767
CUP;08/04/2008;5,343244851
CUP;02/08/2006;2,22918117
CUP;23/08/2005;5,161512136
CUP;23/06/2006;7,498435616
CUP;12/08/2008;6,3505885
CUP;08/02/2010;1,227675438
CUP;17/12/2009;7,323628128
CUP;28/10/2009;6,93577379
CUP;01/08/2005;3,360716581
CUP;15/06/2006;1,853060246
CUP;12/05/2008;2,13889581
CUP;06/03/2008;3,246841311
CUP;05/07/2007;5,889736831
CUP;16/08/2007;6,246893704
CUP;17/12/2007;1,203996658
CUP;30/11/2010;5,554839313
CUP;13/09/2010;6,339440048
CUP;24/10/2005;6,763997078
CUP;23/10/2007;5,197036564
CUP;14/03/2007;1,149810672
CUP;25/09/2007;7,86110121
CUP;22/03/2005;7,751068234
CUP;22/10/2010;4,511806011
CUP;13/01/2010;6,7887398
CUP;13/02/2006;6,623947144
CUP;22/02/2008;6,075050652
CUP;18/04/2007;4,623663127
